sku,nombre,marca,categoria,subcategoria,precio_oferta,precio_lista,precio_mayoreo,costo_usd,proveedor,clave_proveedor,stock,estado_comercial,imagen
A-CABITL1490,"Cable de red INTELLINET, Cat6, UTP, 1.5M, Azul (342582) INTELLINET Cable de red Cat 6, UTP, RJ45 Macho / RJ45 Macho, 5 f",VECTEC,cables_adaptadores,Patch Cord (Cable Patch) Cat 6 (10/100/1000 Mbps),66.12,88.16,59.51,2.054945054945055,CT Internacional,A,15,disponible,assets/img/CABITL1490.webp
A-RCKACC520,"Cable de red, Cat6, UTP, INTELLINET, RJ-45 Macho / RJ-45 Macho, 3 ft. (1.0 m), color: Gris, 340373, UTP, Listado UL, Apr",VECTEC,accesorios_perifericos,Racks & Gabinetes,51.27,68.36,46.14,1.5934065934065933,CT Internacional,A,15,disponible,assets/img/RCKACC520.webp
A-RCKACC530,"Cable de red, Cat6, UTP, INTELLINET, RJ-45 Macho / RJ-45 Macho, 7 ft. (2.0 m), color: Gris, 334112, UTP, Listado UL, apr",VECTEC,accesorios_perifericos,Racks & Gabinetes,81.32,108.43,73.19,2.5274725274725274,CT Internacional,A,15,disponible,assets/img/RCKACC530.webp
A-RCKACC1280,Patch Cord UTP Categoría 6 (342599) 2 metros de largo. Color Azul,VECTEC,cables_adaptadores,Racks & Gabinetes,81.32,108.43,73.19,2.5274725274725274,CT Internacional,A,15,disponible,assets/img/RCKACC1280.webp
A-CABITL1400,Patch Cord UTP Categoría 6 (342063) 2.0 metros (7.0ft) de largo. Color negro,VECTEC,cables_adaptadores,Patch Cord (Cable Patch) Cat 6 (10/100/1000 Mbps),81.32,108.43,73.19,2.5274725274725274,CT Internacional,A,15,disponible,assets/img/CABITL1400.webp
A-CABITL1790,Patch Cord UTP Categoría 6 (342605) 3.0 metros (10ft) de largo. Color Azul,VECTEC,cables_adaptadores,Patch Cord (Cable Patch) Cat 6 (10/100/1000 Mbps),114.2,152.27,102.78,3.5494505494505493,CT Internacional,A,15,disponible,assets/img/CABITL1790.webp
A-RCKACC1120,Patch Cord UTP Categoría 6 (334129) 3.0 metros (10ft) de largo. Color gris,VECTEC,cables_adaptadores,Racks & Gabinetes,114.2,152.27,102.78,3.5494505494505493,CT Internacional,A,15,disponible,assets/img/RCKACC1120.webp
A-CABITL805,"Cable de red UTP Cat. 6, INTELLINET, RJ-45 Macho / RJ-45 Macho, 3 ft. (1.0 m), Azul, 342575, 4 Pares, Conectores RJ-45",VECTEC,cables_adaptadores,Patch Cord (Cable Patch) Cat 6 (10/100/1000 Mbps),51.27,68.36,46.14,1.5934065934065933,CT Internacional,A,15,disponible,assets/img/CABITL805.webp
A-CABITL1780,"Cable de red, Cat6, UTP, INTELLINET, RJ-45 Macho / RJ-45 Macho, 7.5 m, Gris, Color: Gris, 336758, UTP, Listado UL, Certi",VECTEC,cables_adaptadores,Patch Cord (Cable Patch) Cat 6 (10/100/1000 Mbps),249.62,332.83,224.66,7.758241758241757,CT Internacional,A,15,disponible,assets/img/CABITL1780.webp
A-RCKACC1415,"CABLE PATCH CAT 6, 3.0M(10.0F) UTP NEGRO, INTELLINET, RJ-45 Macho / RJ-45 Macho, 3.0 m, Color: Negro, 342070, UTP, Lista",VECTEC,accesorios_perifericos,Racks & Gabinetes,114.2,152.27,102.78,3.5494505494505493,CT Internacional,A,15,disponible,assets/img/RCKACC1415.webp
A-CABITL535,"Cable de red (342049), Cat6, UTP, RJ-45 Macho / RJ-45 Macho, 1.0 m, Color: Negro",VECTEC,cables_adaptadores,Patch Cord (Cable Patch) Cat 6 (10/100/1000 Mbps),51.27,68.36,46.14,1.5934065934065933,CT Internacional,A,15,disponible,assets/img/CABITL535.webp
A-CABITL1690,"Cable Patch (336765) RJ-45 Macho / RJ-45 Macho, 5.0 m, Gris, CAT 6, UTP, Contactos con baño de oro para una mejor conexi",VECTEC,cables_adaptadores,Patch Cord (Cable Patch) Cat 6 (10/100/1000 Mbps),171.48,228.64,154.33,5.329670329670329,CT Internacional,A,15,disponible,assets/img/CABITL1690.webp
A-CABITL2130,"Cable de red (340427) Cat6, UTP RJ-45 Macho / RJ-45 Macho, 0.5 m, Gris, UTP, Aprobado por EIA/TIA, 4 Pares",VECTEC,cables_adaptadores,Patch Cord (Cable Patch) Cat 6 (10/100/1000 Mbps),36.07,48.09,32.46,1.120879120879121,CT Internacional,A,15,disponible,assets/img/CABITL2130.webp
A-RCKACC1690,"Cable Patch (343305) RJ-45 Macho / RJ-45 Macho, 5.0 m, Azul, CAT 6, UTP, Contactos con baño de oro para una mejor conexi",VECTEC,accesorios_perifericos,Racks & Gabinetes,171.48,228.64,154.33,5.329670329670329,CT Internacional,A,15,disponible,assets/img/RCKACC1690.webp
A-CABITL1670,"Cable de red (342629) Cat6, RJ-45 Macho / RJ-45 Macho, 7.5 m, Color: Azul, 336758, UTP, Listado UL, Certificado a 350 MH",VECTEC,cables_adaptadores,Patch Cord (Cable Patch) Cat 6 (10/100/1000 Mbps),249.62,332.83,224.66,7.758241758241757,CT Internacional,A,15,disponible,assets/img/CABITL1670.webp
A-CABITL2790,"Cable de red (343732) Cat 6, UTP, RJ-45 Macho/ RJ-45 Macho, 5.0 m, Color: Blanco, Certificado a 350 MHz, Aprobado por EI",VECTEC,cables_adaptadores,Patch Cord (Cable Patch) Cat 6 (10/100/1000 Mbps),171.48,228.64,154.33,5.329670329670329,CT Internacional,A,15,disponible,assets/img/CABITL2790.webp
A-CABITL2800,"Cable de red (343350) Cat 6, UTP, RJ-45 Macho/ RJ-45 Macho, 5.0 m, Color: Negro, Certificado a 350 MHz, Aprobado por EIA",VECTEC,cables_adaptadores,Patch Cord (Cable Patch) Cat 6 (10/100/1000 Mbps),171.48,228.64,154.33,5.329670329670329,CT Internacional,A,15,disponible,assets/img/CABITL2800.webp
A-CABITL2770,"Cable de red (341974) Cat 6, UTP, RJ-45 Macho/ RJ-45 Macho, 3.0 m, Color: Blanco, Certificado a 350 MHz, Aprobado por EI",VECTEC,cables_adaptadores,Patch Cord (Cable Patch) Cat 6 (10/100/1000 Mbps),114.2,152.27,102.78,3.5494505494505493,CT Internacional,A,15,disponible,assets/img/CABITL2770.webp
A-CABITL2740,"Cable de red (341967) Cat 6, UTP, RJ-45 Macho/ RJ-45 Macho, 2.0 m, Color: Blanco, Certificado a 350 MHz, Aprobado por EI",VECTEC,cables_adaptadores,Patch Cord (Cable Patch) Cat 6 (10/100/1000 Mbps),81.32,108.43,73.19,2.5274725274725274,CT Internacional,A,15,disponible,assets/img/CABITL2740.webp
A-CABITL2710,"Cable de red (341950) Cat 6, UTP, RJ-45 Macho/ RJ-45 Macho, 1.5 m, Color: Blanco, Certificado a 350 MHz, Aprobado por EI",VECTEC,cables_adaptadores,Patch Cord (Cable Patch) Cat 6 (10/100/1000 Mbps),66.12,88.16,59.51,2.054945054945055,CT Internacional,A,15,disponible,assets/img/CABITL2710.webp
A-CABITL2670,"Cable de red (341943) Cat 6, UTP, RJ-45 Macho/ RJ-45 Macho, 1.0 m, Color: Blanco, Certificado a 350 MHz, Aprobado por EI",VECTEC,cables_adaptadores,Patch Cord (Cable Patch) Cat 6 (10/100/1000 Mbps),51.27,68.36,46.14,1.5934065934065933,CT Internacional,A,15,disponible,assets/img/CABITL2670.webp
A-CABITL2630,"Cable de red (341936) Cat 6, UTP, RJ-45 Macho/ RJ-45 Macho, 0.5 m, Color: Blanco, Certificado a 350 MHz, Aprobado por EI",VECTEC,cables_adaptadores,Patch Cord (Cable Patch) Cat 6 (10/100/1000 Mbps),36.07,48.09,32.46,1.120879120879121,CT Internacional,A,15,disponible,assets/img/CABITL2630.webp
A-RCKACC1015,"Cable de red (340380) Cat 6, UTP, RJ-45 Macho/ RJ-45 Macho, 1.5m, Color: Gris",VECTEC,accesorios_perifericos,Racks & Gabinetes,66.12,88.16,59.51,2.054945054945055,CT Internacional,A,15,disponible,assets/img/RCKACC1015.webp
A-ACCITL1455,"Herramienta de Crimpeo para Plug Modular (210836). Herramienta de crimpeo multifuncional para plug RJ11, RJ12 y RJ45, co",VECTEC,accesorios_perifericos,Pinzas Para Red,300.53,400.71,270.48,9.340659340659341,CT Internacional,A,15,disponible,assets/img/ACCITL1455.webp
A-ACCITL1990,Herramienta para Crimpear Plug Modular (211048) Herramienta profesional modular todo en uno con cortadora y desforradora,VECTEC,accesorios_perifericos,Pinzas Para Red,387.87,517.16,349.08,12.054945054945055,CT Internacional,A,15,disponible,assets/img/ACCITL1990.webp
A-ACCITL2060,"PINZA P/PONCHAR JACKS /TERMINAL BLOCKS, INTELLINET, Herramienta de Impacto para Terminal Block, Para Terminal Block 110/",VECTEC,accesorios_perifericos,Pinzas Para Red,240.43,320.57,216.39,7.472527472527472,CT Internacional,A,15,disponible,assets/img/ACCITL2060.webp
A-ACCITL4730,"Pinza p/Crimpiar RJ11/RJ45 c/ probador (780124) Pinza crimpeadora profesional todo-en-uno, con funciones de cortadora,",VECTEC,accesorios_perifericos,Pinzas Para Red,1743.11,2324.14,1568.8,54.17582417582417,CT Internacional,A,15,disponible,assets/img/ACCITL4730.webp
A-RCKACC565,"Probador de Cables (351911), 4 en 1, RJ-11, RJ-45, USB y BNC",VECTEC,herramientas_servicio_tecnico,Pinzas Para Red,1003.79,1338.39,903.41,31.197802197802197,CT Internacional,A,15,disponible,assets/img/RCKACC565.webp
A-ACCITL7450,"530514 Cortador y quita forro de cables de red La herramienta de corte ideal, que no debe de faltar en tus proyectos e i",VECTEC,accesorios_perifericos,Pinzas Para Red,114.2,152.27,102.78,3.5494505494505493,CT Internacional,A,15,disponible,assets/img/ACCITL7450.webp
A-ACCITL770,Kit de Herramientas de 145 piezas en estuche PN-530217,VECTEC,herramientas_servicio_tecnico,Kit De Herramientas,2644.72,3526.29,2380.25,82.19780219780219,CT Internacional,A,15,disponible,assets/img/ACCITL770.webp
A-ACCITL2630,"Kit de Herramientas (780070) 4 piezas para red (Pinza crimpadora para plugs modulares 8P8C con cortador de cable, una po",VECTEC,herramientas_servicio_tecnico,Kit De Herramientas,811.45,1081.93,730.31,25.21978021978022,CT Internacional,A,15,disponible,assets/img/ACCITL2630.webp
A-ACCITL270,"Juego de herramientas básico, para técnicos de computo (530071)",VECTEC,herramientas_servicio_tecnico,Kit De Herramientas,1012.98,1350.64,911.68,31.483516483516482,CT Internacional,A,15,disponible,assets/img/ACCITL270.webp
A-ACCITL1450,"Juego de herramientas básico, para computadoras (400077)",VECTEC,herramientas_servicio_tecnico,Kit De Herramientas,466.0,621.34,419.4,14.483516483516484,CT Internacional,A,15,disponible,assets/img/ACCITL1450.webp
A-RCKACC1390,Caja para pared 4.8cm de profundidad (517874) Color blanco,VECTEC,gabinetes,Gabinetes de Pared (6U - 12U),72.13,96.17,64.92,2.241758241758242,CT Internacional,A,15,disponible,assets/img/RCKACC1390.webp
A-ACCITL320,"Cople Modular (524225) 1 a 1, 8P8C, RJ45",VECTEC,accesorios_perifericos,Tapa para Caja de Pared,21.22,28.29,19.1,0.6593406593406593,CT Internacional,A,15,disponible,assets/img/ACCITL320.webp
A-ACCITL1635,Distribuidor Modular (504195) Permite a dos puertos RJ45 compartir el cable de red Cat5e blindado Permite conectar dos n,VECTEC,accesorios_perifericos,Tapa para Caja de Pared,141.43,188.57,127.29,4.395604395604395,CT Internacional,A,15,disponible,assets/img/ACCITL1635.webp
A-ACCITL6340,"Tapa (FACEPLATE) 1 (772389) Color: Blanco, cantidad de puertos: 1, garantia: 3 años",VECTEC,cableado_estructurado,Tapa para Caja de Pared,33.23,44.31,29.91,1.0329670329670328,CT Internacional,A,15,disponible,assets/img/ACCITL6340.webp
A-ACCITL6350,"Tapa (FACEPLATE) 2 (772396) Color: Blanco, cantidad de puertos: 2, garantia: 3 años",VECTEC,cableado_estructurado,Tapa para Caja de Pared,30.05,40.07,27.05,0.934065934065934,CT Internacional,A,15,disponible,assets/img/ACCITL6350.webp
A-ACCITL3650,"Plug Cat5e Solido Línea Pro (790512) Los Plugs Modulares Intellinet RJ45 de 8 posiciones, 8 contactos (8P8C) brindan a n",VECTEC,accesorios_perifericos,Tapa para Caja de Pared,703.25,937.67,632.93,21.857142857142858,CT Internacional,A,15,disponible,assets/img/ACCITL3650.webp
A-ACCITL3660,"Plug Cat6 multifilar Línea Pro (790611) Los Plugs Modulares Intellinet RJ45 de 8 posiciones, 8 contactos (8P8C) brindan",VECTEC,accesorios_perifericos,Tapa para Caja de Pared,811.45,1081.93,730.31,25.21978021978022,CT Internacional,A,15,disponible,assets/img/ACCITL3660.webp
A-ACCITL6580,"Plugs Modulares RJ45 Cat 6 (790604) Intellinet Bote de 90 plugs RJ-45 con guías, ideal para cable UTP de filamento sólid",VECTEC,cableado_estructurado,Jacks & Conectores RJ45,778.57,1038.09,700.71,24.197802197802197,CT Internacional,A,15,disponible,assets/img/ACCITL6580.webp
A-ACCITL3670,"Plug Cat6a multifilar Línea Pro (790673) Los Plugs Modulares Intellinet RJ45 de 8 posiciones, 8 contactos (8P8C) brindan",VECTEC,accesorios_perifericos,Tapa para Caja de Pared,790.58,1054.11,711.52,24.57142857142857,CT Internacional,A,15,disponible,assets/img/ACCITL3670.webp
A-ACCITL3690,"Plug Cat6a Solido Línea Pro (790550) Los Plugs Modulares Intellinet RJ45 de 8 posiciones, 8 contactos (8P8C) brindan a n",VECTEC,accesorios_perifericos,Tapa para Caja de Pared,781.39,1041.86,703.25,24.285714285714285,CT Internacional,A,15,disponible,assets/img/ACCITL3690.webp
A-RCKACC970,"503006 PLUG RJ45 CAT 6 UTP BOTE 100pza : Contactos con chapa de oro de 15µ, Para aplicaciones de par trenzado sin blinda",VECTEC,accesorios_perifericos,Racks & Gabinetes,850.69,1134.26,765.62,26.439560439560438,CT Internacional,A,15,disponible,assets/img/RCKACC970.webp
A-SWTITL060,"Switch de Escritorio (560702) Gigabit Ethernet de 8 puertos, De Plástico, Para escritorio, IEEE 802.3az (Ethernet de Efi",VECTEC,accesorios_perifericos,Tapa para Caja de Pared,652.34,869.79,587.11,20.274725274725274,CT Internacional,A,15,disponible,assets/img/SWTITL060.webp
A-RCKACC1230,"Tapa para Caja de Pared (163286) Una Salida, montaje al ras de la pared, incluye protección de polvo, utiliza cualquier",VECTEC,gabinetes,Gabinetes de Pared (6U - 12U),33.23,44.31,29.91,1.0329670329670328,CT Internacional,A,15,disponible,assets/img/RCKACC1230.webp
A-RCKACC1220,"Tapa para Caja de Pared (163293) Tapa de salida dual, montaje al ras de la pared, incluye protección de polvo, utiliza c",VECTEC,gabinetes,Gabinetes de Pared (6U - 12U),33.23,44.31,29.91,1.0329670329670328,CT Internacional,A,15,disponible,assets/img/RCKACC1220.webp
A-RCKACC600,"Tapa para Caja de Pared (163316) 4 perforaciones, montaje al ras de la pared, incluye protección de polvo, utiliza cualq",VECTEC,gabinetes,Gabinetes de Pared (6U - 12U),33.23,44.31,29.91,1.0329670329670328,CT Internacional,A,15,disponible,assets/img/RCKACC600.webp
A-CABITL3790,"JACK HDMI BLANCO FACEPLATE 1 PUER8 (771719) No mas desorden de cables, sin alborotos con cables ocultos de cables HDMI d",VECTEC,cableado_estructurado,Tapa para Caja de Pared,207.55,276.73,186.8,6.450549450549451,CT Internacional,A,15,disponible,assets/img/CABITL3790.webp
A-RCKACC1410,"Organizador Cables 19"", 1U Metálico 5cm, INTELLINET, Organizador de Cables para Montaje en Rack de 19"", 1U, Negro, Color",VECTEC,accesorios_perifericos,Charolas & Accesorios de Rack,255.63,340.84,230.07,7.945054945054945,CT Internacional,A,15,disponible,assets/img/RCKACC1410.webp
A-RCKACC1820,"Organizador 1U Platico (714679) 1U de altura, Dedos de doble cara y orificios en la parte de atras para facilirar la se",VECTEC,accesorios_perifericos,Charolas & Accesorios de Rack,360.64,480.86,324.58,11.208791208791208,CT Internacional,A,15,disponible,assets/img/RCKACC1820.webp
A-RCKACC2200,"Organizador Horizontal (716062) Intellinet Organizador de Cable para Montaje en Rack de 19"", 2U, con Cubierta, Negro, Co",VECTEC,racks_gabinetes_servidor,Charolas & Accesorios de Rack,450.8,601.07,405.72,14.010989010989011,CT Internacional,A,15,disponible,assets/img/RCKACC2200.webp
A-RCKACC065,"Organizador Horizontal de cable frontal (168458) de cables 2U para rack de 19"" de plástico con tapa",VECTEC,racks_gabinetes_servidor,Charolas & Accesorios de Rack,631.12,841.5,568.01,19.615384615384617,CT Internacional,A,15,disponible,assets/img/RCKACC065.webp
A-RCKACC480,"Generador de tonos y probador, INTELLINET, Generador de tonos, Color: Beige, 515566, Generador de tonos: Tonos de frecue",VECTEC,accesorios_perifericos,Racks & Gabinetes,3636.48,4848.64,3272.83,113.02197802197801,CT Internacional,A,15,disponible,assets/img/RCKACC480.webp
A-RCKACC165,"Probador Cables de Red RJ45 Mod. (351898), Tipo de cables UTP/ STP/ FTP",VECTEC,accesorios_perifericos,Racks & Gabinetes,276.5,368.66,248.85,8.593406593406593,CT Internacional,A,15,disponible,assets/img/RCKACC165.webp
A-ACCITL4920,"Probador cables red rj11/rj45/USB/ firewire (780094) Probador versátil para cables, Para pruebas de cable de red Cat5/Ca",VECTEC,accesorios_perifericos,Probadores De Cables,1163.25,1551.0,1046.92,36.15384615384615,CT Internacional,A,15,disponible,assets/img/ACCITL4920.webp
A-RCKACC1200,"Bobina de cable U/UTP 1,000 FT. (305 MTS.), 24 AWG Categoría 5e, bobina, PyME, azul, PN-362344",VECTEC,cableado_estructurado,Racks & Gabinetes,1668.15,2224.2,1501.34,51.84615384615385,CT Internacional,A,15,disponible,assets/img/RCKACC1200.webp
A-RCKACC1210,"Bobina de cable U/UTP 1,000 FT. (305 MTS.), 24 AWG Categoría 5e, bobina, PyME, gris, PN-362320",VECTEC,cableado_estructurado,Racks & Gabinetes,1668.15,2224.2,1501.34,51.84615384615385,CT Internacional,A,15,disponible,assets/img/RCKACC1210.webp
A-RCKACC1720,"Bobina de cable UTP (704823) CCA Categoría 5e Multifilar 305M, gris",VECTEC,cableado_estructurado,Racks & Gabinetes,1590.01,2120.01,1431.01,49.417582417582416,CT Internacional,A,15,disponible,assets/img/RCKACC1720.webp
A-RCKACC180,"Bobina de cable UTP CAT5e, 100% cobre Gris (325899) INTELLINET El cable Cat5e de Intellinet Network Solutions permite la",VECTEC,cableado_estructurado,Racks & Gabinetes,2674.77,3566.36,2407.29,83.13186813186813,CT Internacional,A,15,disponible,assets/img/RCKACC180.webp
A-RCKACC210,"Bobina de cable UTP 1,000 FT. (305 MTS.) Categoría 6 centro solido, gris, PN-334136",VECTEC,cableado_estructurado,Racks & Gabinetes,5259.38,7012.5,4733.44,163.46153846153845,CT Internacional,A,15,disponible,assets/img/RCKACC210.webp
A-RCKACC1700,"Bobina UTP Cat 6 (704663) PyME, 305m, Aluminio con recubrimiento de Cobre (CCA), Ideal para transporte de datos, audio y",VECTEC,cableado_estructurado,Racks & Gabinetes,2353.37,3137.83,2118.03,73.14285714285714,CT Internacional,A,15,disponible,assets/img/RCKACC1700.webp
A-RCKACC1710,"Bobina UTP (704670) Cat 6 PyME, 305m, Aluminio con recubrimiento de Cobre (CCA), Ideal para transporte de datos, audio y",VECTEC,cableado_estructurado,Racks & Gabinetes,2353.37,3137.83,2118.03,73.14285714285714,CT Internacional,A,15,disponible,assets/img/RCKACC1710.webp
A-RCKACC1730,"Bobina Cat5 CCA (704830) Rollo de 100 m de cable de red, Compatible con Cat5e, Aluminio recubierto de cobre (CCA)",VECTEC,accesorios_perifericos,Racks & Gabinetes,502.07,669.43,451.86,15.604395604395602,CT Internacional,A,15,disponible,assets/img/RCKACC1730.webp
A-RCKACC2080,"Bobina de Cable UTP Cat6a, Sólida, 100% cobre (705042) S/FTP, Rollo de 305 m, Filamento sólido 100% cobre, Clasificación",VECTEC,cableado_estructurado,Racks & Gabinetes,7483.34,9977.79,6735.01,232.58241758241758,CT Internacional,A,15,disponible,assets/img/RCKACC2080.webp
A-RCKACC2090,"Bobina de Cable UTP Cat6a, Sólida, 100% cobre (705066) S/FTP, Rollo de 305 m, Filamento sólido 100% cobre, Clasificación",VECTEC,cableado_estructurado,Racks & Gabinetes,7483.34,9977.79,6735.01,232.58241758241758,CT Internacional,A,15,disponible,assets/img/RCKACC2090.webp
A-RCKACC2100,"Bobina de Cable UTP Cat6, Sólida, 100% cobre (705059) Color azul. 4 Pares Trenzados Sin Blindar con separador de pares.",VECTEC,cableado_estructurado,Racks & Gabinetes,5259.38,7012.5,4733.44,163.46153846153845,CT Internacional,A,15,disponible,assets/img/RCKACC2100.webp
A-RCKACC1430,"Plug RJ-45 Categoría 5e, PN-790055, Bote con 100 piezas, multifilar, UTP",VECTEC,accesorios_perifericos,Racks & Gabinetes,435.95,581.27,392.36,13.54945054945055,CT Internacional,A,15,disponible,assets/img/RCKACC1430.webp
A-RCKACC070,"Plug RJ-45 Categoría 6, (502344), Bote con 100 piezas (contactos de chapa de oro 15u)",VECTEC,accesorios_perifericos,Racks & Gabinetes,526.12,701.49,473.51,16.35164835164835,CT Internacional,A,15,disponible,assets/img/RCKACC070.webp
A-ACCITL790,"Plug RJ45 (502399) CAT 5e, Bote con 100 piezas, UTP, Contactos con chapa de oro de 15 µ, terminal de 3 puntas para cable",VECTEC,accesorios_perifericos,Jacks & Conectores RJ45,475.2,633.6,427.68,14.769230769230768,CT Internacional,A,15,disponible,assets/img/ACCITL790.webp
A-RCKACC635,"Jack Cat5e, INTELLINET, UTP de impacto, color: Rojo, 210478, De plástico, para su uso con cable sólido y multifilar, cal",VECTEC,accesorios_perifericos,Racks & Gabinetes,42.08,56.1,37.87,1.3076923076923075,CT Internacional,A,15,disponible,assets/img/RCKACC635.webp
